day(UT),time(UT), mjd(day), sol(deg), ra(deg), ra sd(deg), de(deg), de sd(deg), vg(km/s), vg sd(km/s), a(AU), a sd(AU), 1/a(1/AU), 1/a sd(1/AU), q(AU), q sd(AU), e, e sd, peri(deg), peri sd(deg), node(deg), incl(deg), incl sd(deg), amag, dur(sec), lng1(deg), lat1(deg), H1(km), lng2(deg), lat2(deg), H2(km), L(km), Nrstar, Qc(deg), Ncam,  Er(deg), Ncam_org, Er_org (deg), Shower, dr, dv, dd, ZF, NightTime(hour), ZHR, 
2023/09/01, 16:42:45, 60188.6963622, 158.6733, 35.764, 0.000, 14.800, 0.000, 52.374, 0.000, 1.124, 0.000, 0.8897, 0.0000, 0.152, 0.000, 0.8649, 0.0000, 326.2790, 0.0000, 158.6820, 178.1531, 0.0000, -2.8, 0.117, 138.0684, 34.5806, 92.0, 138.0405, 34.5953, 86.9, 6.0, 11, 35.7, 4, 0.000, 4, 0.000, spo, -1.000, -1.00, -1.0000, 1.167, 8.21, 0.1422
2023/09/01, 17:49:17, 60188.7425682, 158.7180, 46.389, 0.000, 28.858, 0.000, 67.496, 0.000, 14.669, 0.000, 0.0682, 0.0000, 0.778, 0.000, 0.9470, 0.0000, 238.0512, 0.0000, 158.7188, 159.2538, 0.0000, -2.0, 0.284, 139.5599, 38.1267, 111.4, 139.4967, 38.1490, 92.7, 19.6, 16, 22.3, 2, 0.000, 2, 0.000, spo, -1.000, -1.00, -1.0000, 1.055, 7.93, 0.1330
2023/09/01, 18:01:23, 60188.7509687, 158.7261, 22.660, 0.000, -22.244, 0.000, 47.933, 0.000, -9.195, 0.000, -0.1088, 0.0000, 0.336, 0.000, 1.0365, 0.0000, 108.1455, 0.0000, 338.7262, 73.9333, 0.0000, -2.0, 0.784, 139.4690, 37.1162, 107.8, 139.5189, 37.4037, 88.1, 38.2, 23, 45.5, 3, 0.000, 3, 0.000, spo, -1.000, -1.00, -1.0000, 1.929, 7.99, 0.2413
2023/09/01, 18:01:27, 60188.7510127, 158.7262, 74.828, 0.000, 26.208, 0.000, 64.987, 0.000, 1.912, 0.000, 0.5230, 0.0000, 0.930, 0.000, 0.5136, 0.0000, 140.2291, 0.0000, 158.7287, 173.5202, 0.0000, -1.1, 0.133, 139.5520, 35.5809, 108.1, 139.4879, 35.5819, 100.8, 9.4, 17, 77.6, 2, 0.000, 2, 0.000, spo, -1.000, -1.00, -1.0000, 1.287, 8.13, 0.1583
2023/09/01, 18:12:02, 60188.7583608, 158.7333, 93.549, 0.000, 48.192, 0.000, 59.106, 0.000, 2.893, 0.000, 0.3456, 0.0000, 0.644, 0.000, 0.7773, 0.0000, 99.9682, 0.0000, 158.7335, 128.3046, 0.0000, -0.8, 0.300, 140.4686, 37.3968, 104.5, 140.3475, 37.3320, 90.7, 19.0, 23, 35.7, 2, 0.000, 2, 0.000, spo, -1.000, -1.00, -1.0000, 1.387, 8.00, 0.1734
2023/09/01, 18:15:48, 60188.7609722, 158.7358, 22.510, 0.000, -20.524, 0.000, 47.851, 0.000, -19.219, 0.000, -0.0520, 0.0000, 0.302, 0.000, 1.0157, 0.0000, 113.0222, 0.0000, 338.7359, 74.8137, 0.0000, -1.4, 0.567, 137.5202, 35.4837, 104.7, 137.5692, 35.7035, 87.7, 30.4, 10, 38.6, 3, 0.000, 3, 0.000, spo, -1.000, -1.00, -1.0000, 1.776, 8.13, 0.2186
2023/09/01, 18:16:57, 60188.7617723, 158.7366, 60.751, 0.000, -1.276, 0.000, 63.450, 0.000, 3.200, 0.000, 0.3125, 0.0000, 0.909, 0.000, 0.7161, 0.0000, 40.4381, 0.0000, 338.7362, 140.7670, 0.0000, -1.4, 0.250, 139.4081, 34.8128, 107.1, 139.3298, 34.8880, 95.4, 16.2, 17, 57.3, 2, 0.000, 2, 0.000, spo, -1.000, -1.00, -1.0000, 1.383, 8.19, 0.1689
2023/09/01, 18:45:10, 60188.7813708, 158.7555, 58.237, 0.000, 57.251, 0.000, 61.534, 0.000, 24.742, 0.000, 0.0404, 0.0000, 1.009, 0.000, 0.9592, 0.0000, 179.6351, 0.0000, 158.7557, 119.1928, 0.0000, -1.2, 0.267, 139.8601, 37.9097, 108.8, 139.8302, 37.8577, 93.0, 17.0, 23, 71.5, 2, 0.000, 2, 0.000, spo, -1.000, -1.00, -1.0000, 1.081, 7.96, 0.1358
2023/09/01, 18:47:26, 60188.7829456, 158.7570, 56.713, 0.000, 0.555, 0.000, 64.369, 0.000, 4.118, 0.000, 0.2428, 0.0000, 0.835, 0.000, 0.7973, 0.0000, 52.3804, 0.0000, 338.7567, 144.8215, 0.0000, -1.6, 0.333, 139.5708, 35.3545, 112.8, 139.5078, 35.4643, 94.7, 22.7, 23, 43.4, 2, 0.000, 2, 0.000, spo, -1.000, -1.00, -1.0000, 1.256, 8.14, 0.1542
2023/09/01, 18:55:03, 60188.7882354, 158.7622, 358.224, 0.000, 6.776, 0.000, 35.196, 0.000, 2.187, 0.000, 0.4571, 0.0000, 0.168, 0.000, 0.9232, 0.0000, 317.4325, 0.0000, 158.7611, 14.6494, 0.0000, -1.3, 0.584, 139.2793, 36.6325, 96.5, 139.4413, 36.6920, 82.7, 21.3, 45, 79.7, 2, 0.000, 2, 0.000, BPI_ja, 4.260, 11.16, 0.3526, 1.527, 8.05, 0.1897
2023/09/01, 19:20:40, 60188.8060273, 158.7794, 53.921, 0.000, 18.907, 0.000, 68.945, 0.000, 9.768, 0.000, 0.1024, 0.0000, 0.857, 0.000, 0.9123, 0.0000, 46.8684, 0.0000, 338.7563, 179.2903, 0.0000, -2.2, 0.184, 141.2809, 36.8938, 109.9, 141.2760, 36.9286, 97.6, 12.9, 26, 51.0, 2, 0.000, 2, 0.000, spo, -1.000, -1.00, -1.0000, 1.051, 8.03, 0.1309
2023/09/01, 19:28:35, 60188.8115162, 158.7847, 54.935, 0.000, -4.348, 0.000, 67.117, 0.000, -5.604, 0.000, -0.1784, 0.0000, 0.835, 0.000, 1.1490, 0.0000, 47.3659, 0.0000, 338.7844, 138.0021, 0.0000, -2.8, 0.300, 136.4159, 34.3905, 101.3, 136.3933, 34.5022, 85.4, 20.4, 3, 28.2, 2, 0.000, 2, 0.000, spo, -1.000, -1.00, -1.0000, 1.284, 8.21, 0.1563
